Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.5698147470;03/05/2015;22:38:24.5698147470;777;0;root;0;root;9;/sbin/insmod
03/10/2014;12:39:00.0000000000;03/10/2014;12:39:00.0000000000;03/05/2015;22:38:24.7098147520;755;0;root;0;root;10504;/sbin/umount.udisks2
12/26/2013;23:10:03.0000000000;12/26/2013;23:10:03.0000000000;03/05/2015;22:38:24.6858147510;755;0;root;0;root;162712;/sbin/sgdisk
01/31/2014;17:21:25.0000000000;01/31/2014;17:21:25.0000000000;03/05/2015;22:38:24.6658147500;755;0;root;0;root;14728;/sbin/pam_tally2
12/26/2013;23:10:03.0000000000;12/26/2013;23:10:03.0000000000;03/05/2015;22:38:24.5578147460;755;0;root;0;root;179040;/sbin/gdisk
03/05/2015;22:42:23.5218237860;02/16/2014;21:42:46.0000000000;03/05/2015;22:38:24.6898147510;755;0;root;0;root;885;/sbin/shadowconfig
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.6498147500;03/05/2015;22:38:24.6498147500;777;0;root;0;root;15;/sbin/mount.lowntfs-3g
05/03/2012;09:42:29.0000000000;05/03/2012;09:42:29.0000000000;03/05/2015;22:38:24.5778147470;755;0;root;0;root;27008;/sbin/iwconfig
03/05/2015;22:54:12.4321462070;02/25/2015;11:57:32.0000000000;03/05/2015;22:54:03.3406938820;755;0;root;0;root;951888;/sbin/ldconfig.real
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.5698147470;03/05/2015;22:38:24.5698147470;777;0;root;0;root;14;/sbin/ip6tables-apply
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.7098147520;03/05/2015;22:38:24.7098147520;777;0;root;0;root;26;/sbin/udevd
01/31/2014;17:21:25.0000000000;01/31/2014;17:21:25.0000000000;03/05/2015;22:38:24.6138147480;755;0;root;0;root;18784;/sbin/mkhomedir_helper
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.4938147440;755;0;root;0;root;54368;/sbin/cfdisk 
